id;subject_rf;name_full;name_short;name_employee;inn;orn;legal_address;actual_address;phone;email;site;count_mkd;area_total;w_summ
8930104;"Пермский край";"Жилищно-строительный кооператив № 30";"ЖСК № 30";"Антон Сергеевич Коев";5908012930;1025901611537;"г. Пермь, ул. Сысольская, д. 11, к. А";"г. Пермь, ул. Сысольская, д. 11, к. А";83422523478;ira.15.3@mail.ru;;1;3974,20;26,00
8932143;"Пермский край";"Жилищно-строительный кооператив №30 при Пермском отделении Свердловской железной дороги";"ЖСК № 30";"Сергей Владимирович Каменских";5903058297;1025900758663;"г. Пермь, ул. Академика Вавилова, д. 15";"г. Пермь, ул. Академика Вавилова, д. 15, п. 59";8(902)8318896;kamenskihs@list.ru;;1;2860,70;26,50
8925909;"Пермский край";"ЖИЛИЩНО - СТРОИТЕЛЬНЫЙ КООПЕРАТИВ № 31 ПРИ ПЕРМСКОМ ОТДЕЛЕНИИ СВЕРДЛОВСКОЙ ЖЕЛЕЗНОЙ ДОРОГИ";"ЖСК № 31";"АНАТОЛИЙ ВЛАДИМИРОВИЧ ШЕСТАКОВ";5903058307;1025900763030;"г. Пермь, ул. Малкова, д. 24";"г. Пермь, ул. Малкова, д. 24";212-60-59;prospekts@mail.ru;https://www.reformagkh.ru/mymanager/profile/profile/8925909/;1;2746,10;30,50
8927633;"Пермский край";"Жилищно-строительный кооператив № 32";ЖСК-32;"Василий Иванович Геник";5902602588;1025900538773;"г. Пермь, ул. Луначарского, д. 96, п. 28";"г. Пермь, ул. Луначарского, д. 96, п. 28";8(342)244-90-48;ZhSK-32@yandex.ru;;1;6986,40;22,50
8927794;"Пермский край";"жилищно-строительный кооператив №34";"жск №34";"Сергей Васильевич Сыропятов";5904041585;1025900923927;"г. Пермь, ул. Холмогорская, д. 7";"г. Пермь, ул. Холмогорская, д. 7";"8 908 26 16 376";aktiv.plyus@yandex.ru;;1;3739,90;27,00
8926769;"Пермский край";"Жилищно-строительный кооператив № 34";"ЖСК № 34";"Татьяна Михайловна Морозова";5907012342;1025901514594;"г. Пермь, ул. Звенигородская, д. 2";"г. Пермь, ул. Звенигородская, д. 2";8-912-88-10-364;34-jsk@rambler.ru;https://www.reformagkh.ru/;1;5571,40;28,50
8929665;"Пермский край";"Жилищно-строительный кооператив №34 завода ""ТОРГМАШ""";"ЖСК №34 завода ""ТОРГМАШ""";"Алевтина Васильевна Курылева Алевтина Васильевна";5903058339;1025900761963;"г. Пермь, ул. Академика Вавилова, д. 23";"г. Пермь, ул. Академика Вавилова, д. 23";(342)238-04-21;vika.karm@yandex.ru;;1;11537,00;29,00
8930029;"Пермский край";"Жилищно-строительный кооператив № 36 электротехнического завода г. Перми";"ЖСК № 36";"Анатолий Александрович Глухих";5903059565;1025900760610;"г. Пермь, ул. Академика Вавилова, д. 13";"г. Пермь, ул. Академика Вавилова, д. 13";89526468649;kirillov_ag@list.ru;;1;2992,90;27,00
8915154;"Пермский край";"Жилищно-строительный кооператив № 37 при заводе им. Ф.Э. Дзержинского";"ЖСК № 37";"Кристина Игоревна Шаймухаметовва";5903058360;1035900355480;"г. Пермь, ул. Академика Вавилова, д. 17";"г. Пермь, ул. Академика Вавилова, д. 17";89127826132;zhsk.v37@mail.ru;reformagkh.ru;1;2950,51;22,50
8927774;"Пермский край";"Жилищно-строительный кооператив №38";"ЖСК №38";"Василий Иванович Ковальчук";5908013003;1025901607324;"г. Пермь, ул. Маршала Рыбалко, д. 103 , к. Б";"г. Пермь, ул. Маршала Рыбалко, д. 103 , к. Б";89091068846;jsk38@mail.ru;;1;8781,70;28,50
8931980;"Пермский край";"Жилищно-строительный кооператив № 4";"ЖСК № 4";"Раиса Гилмразиевна Коваленко";5921009302;1025902090125;"г. Чусовой, ул. Коммунистическая, д. 8, п. 45";"г. Чусовой, ул. Коммунистическая, д. 8, п. 45";89125885024;natali.subboti@yandex.ru;www.reformagkh.ru;1;2967,20;27,00
8932145;"Пермский край";"Жилищно-строительный кооператив № 4";"ЖСК № 4";"Надежда Ивановна Богучарская";5903058032;1025900767419;"г. Пермь, ул. Академика Вавилова, д. 21";"г. Пермь, ул. Академика Вавилова, д. 21";89082753587;vavilova21@bk.ru;www.reformagkh.ru;1;3407,70;27,00
8740633;"Пермский край";"Жилищно-строительный кооператив №40";"ЖСК №40";"Елена Михайловна Романова";5903058392;1025900771676;"г. Пермь, ул. Мильчакова, д. 25";"г. Пермь, ул. Мильчакова, д. 25, п. 41";8-951-938-67-70;rem.13@list.ru;;1;4401,50;28,00
8928385;"Пермский край";"Жилищно-строительный кооператив №40";"ЖСК №40";"Александр Дмитриевич Некраса";5908013028;1035901244213;"г. Пермь, ул. Маршала Рыбалко, д. 117/2";"г. Пермь, ул. Маршала Рыбалко, д. 117/2";89128839358;Jsck.40@yandex.ru;;1;5313,50;29,00
8918335;"Пермский край";"""Жилищно-строительный кооператив-40""";ЖСК-40;"Вера Григорьевна Васильева";5906012036;1025901371760;"г. Пермь, ул. Аркадия Гайдара, д. 12, п. А";"г. Пермь, ул. Аркадия Гайдара, д. 12, п. А";89082503388;gsk40@yandex.ru;https://www.reformagkh.ru/user;1;3184,20;26,50
8939560;"Пермский край";"Жилищно-строительный кооператив N 42";ЖСК-42;"Наиля Адиповна Музалева";5904041521;1025900908989;"г. Пермь, ул. Холмогорская, д. 25, п. 57";"г. Пермь, ул. Холмогорская, д. 25, п. 57";89120685650;alikmih@mail.ru;;1;2746,90;20,50
8765583;"Пермский край";"Жилищно-строительный кооператив № 43";"ЖСК № 43";"Лариса Вячеславовна Смолина";5907010017;1025901510491;"г. Пермь, ул. Вильямса, д. 24";"г. Пермь, ул. Вильямса, д. 24";;Peari@yandex.ru;;1;12343,90;30,00
8938403;"Пермский край";"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КООПЕРАТИВ № 45";"ЖСК №45";"Александр  Владимирович Гудков ";5904041257;1025900898704;"г. Пермь, ул. Фонтанная, д. 8";"г. Пермь, ул. Фонтанная, д. 8";89504714886;alexgud66@gmail.com;;1;5837,90;20,50
8930274;"Пермский край";"Жилижно-строительный кооператив №47";"ЖСК №47";"Галина Алексеевна Леденцова";5903058466;1025900760819;"г. Пермь, ул. Овчинникова, д. 7";"г. Пермь, д. 7";214-34-53;Ledentsova.galina@yandex.ru;;1;3076,20;27,50
8867890;"Пермский край";"Жилищно-строительный кооператив №48 ";"ЖСК №48";"Геннадий Фёдорович  Бадяев";5903058473;1035900350232;"г. Пермь, пр-кт. Парковый, д. 10, к. 2";"г. Пермь, пр-кт. Парковый, д. 10, к. 2";"89222428629 ";zhsk482@list.ru;;1;8833,10;27,50
8934803;"Пермский край";"Жилищно-строительный кооператив № 48";"ЖСК № 48";"Елена Владимировна Туникова";5906012117;1025901371935;"г. Пермь, ул. Гашкова, д. 22";"г. Пермь, ул. Гашкова, д. 22";89519206016;zsk48@mail.ru;;1;6001,70;23,50
8915815;"Пермский край";"Жилищно-строительный кооператив № 5 администрации Дзержинского района г. Перми";"ЖСК №5";"Надежда Владимировна Агафонова";5903058040;1025900763130;"г. Пермь, ул. Челюскинцев, д. 19, п. 1 подъезд";"г. Пермь, ул. Челюскинцев, д. 19, п. 1 подъезд";"+7 906 8888 106";g.zhsk5@yandex.ru;;1;2353,00;28,00
8936572;"Пермский край";"Жилищно-строительный кооператив № 5";"ЖСК № 5";"Аида Леонидовна Пустовалова";5907011155;1025901510535;"г. Пермь, ул. Писарева, д. 30";"г. Пермь, ул. Писарева, д. 30";89024717502;ai.pustovalova@yandex.ru;;1;3563,10;26,00
8923904;"Пермский край";"Жилищно-строительный кооператив №54";"ЖСК №54";"Эльвира Евгеньевна Демидова";5903058530;1025900766451;"г. Пермь, ул. Строителей, д. 34";"г. Пермь, ул. Строителей, д. 34";"8 992 225 0742";demidovaelvira@gmail.com;;1;11506,00;29,50
8925127;"Пермский край";"Жилищно-строительный кооператив № 55";"ЖСК № 55";"Галина Александровна Азанова";5904041627;1025900893160;"г. Пермь, ул. Лодыгина, д. 56/1";"г. Пермь, ул. Лодыгина, д. 56/1";89127801678;Lodygina561@mail.ru;;1;3880,60;27,50
8928352;"Пермский край";"Жилищно-строительный кооператив №57";"ЖСК №57";"Галия Рафисовна Кузнецова";5903058561;1025900772963;"г. Пермь, ул. Овчинникова, д. 18";"г. Пермь, ул. Овчинникова, д. 18";2246379;imineeva1@yandex.ru;www.reformagkh.ru;1;4629,20;28,00
8929916;"Пермский край";"жилищно строительный кооператив № 58 при дзержинском райисполкоме г. перми";жск-58;"галина артуровна немткинова";5903058579;1025900767254;"г. Пермь, ул. Вагонная, д. 11а";"г. Пермь, ул. Вагонная, д. 11а";89124972643;zhsk58@mail.ru;жск58.рф;1;4531,80;28,00
8927502;"Пермский край";"ЖИЛИЩНО-СТРОИТЕЛЬНЫЙ КОПЕРАТИВ № 58 ПРИ ПГУ ИМ.ГОРЬКОГО";"ЖСК № 58 при ПГУ им. М. Горького";"Мария Александровна Волкова";5902602563;1025900519809;"г. Пермь, ул. Петропавловская, д. 89";"г. Пермь, ул. Петропавловская, д. 89";8-902-79-318-40;raschet.ku@mail.ru;;1;4680,60;28,50
